video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
jxCRlebiebw,The GOAT (Official Trailer) Tamil: Thalapathy Vijay | Venkat Prabhu | Yuvan Shankar Raja | T-Series,"Presenting the Trailer from the New Tamil Movie ""The Greatest Of All Time"". Directed by Venkat Prabhu. Music Composed by Yuvan Shankar Raja. Starring Thalapathy Vijay, Prashanth, Prabhudeva, Mohan, Jayaram, Sneha, Laila, Ajmal Amir, Meenakshi Chaudhary, Parvati Nair, Vaibhav, Yogi Babu, Premgi Amaren, Yugendran Vasudevan and Akilan.

Written & Directed by Venkat Prabhu

#TheGOAT #ThalapathyVijay #GOATInTamil #VenkatPrabhu #YuvanShankarRaja 

The GOAT🔥 Releasing in Cinemas on 5th September 2024!

Film Credits:
Music : Yuvan Shankar Raja
Banner : AGS Entertainment (P) Ltd
Producers : Kalpathi S Aghoram, Kalpathi S Ganesh, Kalpathi S Suresh
Creative Producer : Archana Kalpathi
Associate Creative Producer : Aishwarya Kalpathi
Executive Producer : S.M.Venkat Manickam
Director of Photography : Siddhartha Nuni
Production Designer : Rajeevan
Action : Dilip Subbarayan
Editor : Venkat Raajen
Dialogue Writers : Viji & Venkat Prabhu
Additional Screenplay & Dialogue : K.Chandru & Ezhilarasu Gunasekaran
Art Directors : B.Sekar & Surya Rajeevan
Costume designers : Vasuki Baskar & Pallavi Singh
Sound Mix : T Udayakumar
Sound Design : T Udayakumar , Renjith Venugopal, Saravakumar (Sound Vibe)
Lyricists : Gangai Amaren, Madhan Karky, Kabilan Vairamuthu, Vivek
Choreography : Raju Sundaram, Sekhar VJ, Sathish
Stills : D.Maneksha
Promo Stills : Sudharsan
Publicity Designer : Gopi Prasanna
Production Executive : M.Senthikumar, Govindraj & Ramkumar Balasubramanian
VFX Head : R.Harihara Suthan
DI : B2H Studios
Character Designer : Preetisheel Singh D’Souza
Direction Team : Kanthan Pitchumani, Saravana Rajan, Veer Ramakrishnan, Thirunavukarasu,
Senthil Velayudham, Sasikumar Paramasivan, H.V.Priyan, L.J.Lokie, Prakruthee, Sushmitha
Gajendran, Nirmal Chinnayan, Vasanth veeraputhiran ( vv ), Kiruba Robert
Cinematography Team : Abhishek Goud, Naveen Sasi, Sreerangam Sravan, Pradeep Thangavel,
Vignesh Madheshwaran, Vivekanandan T.V, Pramod Ganta,Vikas Ravi, Yuvan
Gimbal Operator - Vivek LR
Editing Team : Ajith R, Jayasurya D , Vignesh, Sathish
Art Direction Team : Devaraj, Prakash Ravichandran, Mohanraj, Premkumar B
Production Managers : S.Mariappan, P.Viswanathan, Sakthi, K.R.Ranganathan
Production Team : Kamal Radhakrishnan, Arthi Palanisamy, Suraj J S (Paul)
AGS Marketing Team : Sivakumar PK, Poorni Gopinath, Chinna Suresh, S Manoj
Radhika Anandan, Vengatalakshmi Sama, V Shri Shivani
PRO : Nikil Murukan & Riaz K Ahmed
Music Label - T-Series


Download Song Beat: https://bit.ly/3Cjh24R 

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: https://youtube.com/tseries
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on X: https://twitter.com/tseries
👉 Follow us on Instagram: https://instagram.com/tseries.official",2024-08-17T11:30:03Z,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,10,The GOAT (Official Trailer) Tamil: Thalapathy Vijay | Venkat Prabhu | Yuvan Shankar Raja | T-Series,"['hindi songs 2024', 'hindi songs new', 'bollywood songs 2024', 'bollywood movies 2024', 'tseries', 'tseries songs', 'the goat trailer tamil', 'goat trailer tamil', 'goat tamil trailer', 'goat thalapathy vijay', 'goat thalapathy vijay tamil trailer', 'goat tamil thalapathy vijay trailer', 'goat movie', 'goat vijay thalapathy', 'greatest of all time trailer tamil', 'goat tamil thalapathy vijay', 'goat movie trailer thalapathy vijay trailer', 'goat movie tamil trailer', 'goat tamil movie trailer', 'goat tamil movie']",PT2M52S,hd,true,44751816,1384244,0,0,62611
Khv7KA38LZU,Bhagya Lakshmi,"#Ayush, #Paro and #Rohan are trying their best to bring #Lakshmi and #Rishi closer to each other ❤️. #YouTube #BhagyaLakshmi #RohitSuchanti #AishwaryaKhare #AmanGandhi #Webisodes",2024-08-23T05:11:00Z,UCqSlPR1Da1S8_hhMcQnRSuw,ZEE TV USA,24,Bhagya Lakshmi,"['ZEE', 'TV']",PT12M45S,hd,false,524722,7924,0,0,45
vWOIrAbKPlc,भादवे की चौथ की कहानी - Bhaduri Chauth Ki Kahani | चौथ माता की कथा | Sankashti Chaturthi Vrat Katha,"भादवे की चौथ की कहानी 22 अगस्त 2024 


chauth mata ki kahani,bhaduri chauth ki katha,bhadwa chauth mata ki kahani,bhadwa ki chauth mata ki kahani,bhaduri chauth vrat,chauth mata ki katha,bahula chauth ki kahani,bhadwa chauth ki kahani,bhaduri chauth ki kahani,sakat chauth vrat ki kahani,chauth ki kahani,chauth vrat katha,bhadwe ki chauth ki kahani,bhadwa ki chauth ki kahani,chauth mata ki vrat katha,chauth ki vrat katha,bhadwa chauth ki katha hindi,bhaduri chauth mata ki kahani,chauth mata ki kahani,chauth mata ki katha,chauth mata ki vrat katha,chauth mata ki kahani sunao,chauth mata ki kahani sunaiye,chauth mata ki kahani vrat katha,chauth mata ki kahani suna do,chauth mata ki kahani bataiye,chauth mata ki katha sunaeye,chauth mata ki vrat kahani,chauth mata ki kahaniyan,chauth mata ki vrat katha sunaiye,chauth ki kahani,chauth mata vrat katha,chauth vrat katha,bhadwa ki chauth mata ki kahani,chauth ki vrat katha,भादवे की चौथ की कहानी,चौथ माता की कहानी,भादवा चौथ की कहानी,भादवा की चौथ माता की कहानी,भादवा की चौथ की कहानी,भादवा की चौथ के व्रत की कहानी,भादवा की चौथ माता की कहानी तथा विधि,भादवा की चौथ,चौथ माता की कथा,चौथ माता की कहानी भादवा की,भादुड़ी चौथ माता की कहानी,भादवा की चौथ की व्रत कथा,भादवे की चौथ,भादवा चौथ व्रत कथा,भादवा चौथ,भादवा मास की चौथ की कहानी,सकट चौथ व्रत कथा,भादुड़ी चौथ की कथा,चौथ माता की कहानी भादवा की चौथ,भादवा चौथ की कहानी हिन्दी,



Sankashti Chaturthi in august 2024, sankashti chaturthi kab hai, sankashti chaturthi Vrat kab hai, ganesh ji ki kahani, sankashti chaturthi kab hai 2024, Chauth Ka vrat kab hai, Ganesh chaturthi kab hai, bahula sankashti ganesh chaturthi vrat 2024, bahula chauth 2024, bahula chauth kab hai, bahula chauth kab  b hai, संकष्टी गणेश चतुर्थी कब है, भाद्रपद संकष्टी चतुर्थी कब है,अगस्त संकष्टी चतुर्थी कब है, sankashti chaturthi kis din hai, संकष्टी चतुर्थी, bhadrapad ki Chauth ka Vrat kab hai, bhadrapad ki chaturthi kab hai, Sankashti chaturthi pooja, ganesh chaturthi, sankat chaturthi pooja, sankat chauth vrat katha, ganesh chaturthi vrat, Sankashti chaturthi, chauth mata ki kahani, bhadrapad ki chauth ki kahani, bhadrapad ki chauth ki kahani, भाद्रपद की चौथ की कहानी, चौथ माता की कहानी, chauth mata ki kahani, bhadrapad chauth ki kahani, bhadrapad ki chauth mata ki kahani, bhadrapad ki chauth mata ki kahani, भाद्रपद की चौथ की कहानी, choth mata ki katha, choth mata ki kahani, भाद्रपद की चौथ की कहानी, भाद्रपद की चौथ की कथा, चौथ माता की कथा, chauth mata ki katha, bhadrapad chauth mata ki kahani, bhadrapad ki chauth, bhadrapad chauth mata ki kahani, चतुर्थी व्रत की कथा, चतुर्थी व्रत कथा, चतुर्थी की कथा, संकष्टी चतुर्थी पूजा, संकष्टी चतुर्थी कथा, संकष्टी चतुर्थी की कथा, संकष्टी चतुर्थी पूजा विधि, चतुर्थी कथा, संकष्टी चतुर्थी, संकष्टी चतुर्थी 2024, भाद्रपद चतुर्थी कब है, भाद्रपद चतुर्थी कब है, भाद्रपद संकष्टी गणेश चतुर्थी कब है, भाद्रपद संकष्टी गणेश चतुर्थी कब है, भाद्रपद संकष्टी चतुर्थी कब है, भाद्रपद संकष्टी चतुर्थी कब है, भाद्रपद संकष्टी कब है, संकष्टी कब है, भाद्रपद चतुर्थी कब है, भाद्रपद चतुर्थी,अगस्त चतुर्थी कब है,अगस्त महीने में संकष्टी चतुर्थी कब है,अगस्त महीने की संकष्टी चतुर्थी कब है, भाद्रपद गणेश चतुर्थी कब है, अगस्त संकष्टी चतुर्थी कब है, भाद्रपद सकट चौथ कब है, भाद्रपद संकष्टी चतुर्थी कब है, भाद्रपद संकट चौथ कब है, भाद्रपद मास संकष्टी चतुर्थी कब है, संकष्टी चतुर्थी व्रत कब है, भाद्रपद संकष्टी चतुर्थी व्रत कब है, भाद्रपद मास चतुर्थी कब है, भाद्रपद चतुर्थी व्रत कब है, Sankashti Chaturthi kab hai august 2024, bhadrapad mas sankashti chaturthi kab hai, Sankashti Chaturthi 2024, bhadrapad Chaturthi kab hai, bhadrapad krishna paksha chaturthi kab hai, bhadrapad ki Chaturthi kab hai, chaturthi ki kahani, chaturthi ki katha, chaturthi puja Vidhi, bhadrapad chaturthi, bhadrapad chaturthi 2024, sankashti chaturthi Vrat Pujan Vidhi, संकष्टी चतुर्थी 2024, bhadrapad chaturthi 2024, august chaturthi 2024, 22 august 2024 sankashti chaturthi Vrat Chandra Darshan Shubh samay, 22 august 2024 sankashti chaturthi Chandra Darshan Shubh muhurt, sankashti chaturthi Chandra Darshan time, 22 august 2024 sankashti chaturthi Vrat aur Puja Vidhi, august sankashti chaturthi 2024 chandrodaya time, sankashti chaturthi Vrat aur Puja Vidhi, august 2024 sankashti chaturthi kab hai,अगस्त संकष्टी चतुर्थी चंद्रोदय समय, भाद्रपद संकष्टी चतुर्थी चंद्रोदय समय, संकष्टी चतुर्थी चंद्र दर्शन समय, 22 अगस्त 2024 संकष्टी चतुर्थी चंद्र दर्शन समय, संकष्टी चतुर्थी गणेश जी को अर्ध कैसे दें, 22 अगस्त 2024 शनिवार संकष्टी चतुर्थी महत्व और पूजा विधि, 22 अगस्त 2024 संकष्टी चतुर्थी चंद्र दर्शन समय, 22 अगस्त 2024 संकष्टी चतुर्थी तिथि शुभ मुहूर्त पूजा विधि चंद्रोदय समय, 22 august 2024 sankashti chaturthi chandrodaya samay, lord Ganesha Mantra, Ganesh puja Vidhi, masik Ganesh chaturthi chandrodaya samay, भाद्रपद 2024,bahula chauth
#chauthmatakikahani 
#22_august_2024_ganesh_chaturthi
 #sankashtichaturthi2024
#sankashti
#ganeshchaturthkabhai 
  #augustchaturthi2024
#sankatchaturthiaugust2024",2024-08-21T15:29:20Z,UCbCCTQ6-0YmwChq5pDdifCA,VK MISHRA PRESENT,27,भादवे की चौथ की कहानी - Bhaduri Chauth Ki Kahani | चौथ माता की कथा | Sankashti Chaturthi Vrat Katha,"['chauth mata ki kahani', 'chauth mata ki katha', 'bhadwa ki chauth mata ki kahani', 'chauth mata ki vrat katha', 'bhadwe ki chauth ki kahani', 'chauth ki vrat katha', 'bhadwa chauth ki kahani', 'choth mata ki kahani', 'sakat chauth vrat ki kahani', 'bhadwa choth ki katha', 'chauth mata ki kahani sunaiye', 'chauth vrat katha', 'chauth mata ki kahani vrat katha', 'bhadwe ki choth vrat ki katha', 'chauth mata ki kahaniyan', 'chauth mata ki kahani suna do', 'chauth mata ki kahani sunao', 'भादवा चौथ की कहानी']",PT9M38S,hd,false,319115,2947,0,0,90
UAWbHa1_1D8,నా బంగారు తమ్ములకి  బంగారు రాఖీలు | Rakhi Festival Celebrations || Neeli meghaalaloo || Tamada media,"We are professional from TV industry. we have acted in many telugu serials . we are here  to entertain you guys. For more videos do like share and comment dont forget to subscribe. https://bit.ly/3u1448L

Powered BY #TamadaMedia

Follow us on Insta 
https://www.instagram.com/indra_actor_official/?hl=en
https://www.instagram.com/raamimeghna/?hl=en

To Follow : NMFoods On Insta
https://www.instagram.com/nmfoodsofficial/?igshid=YmMyMTA2M2Y%3D


#NEELIMEGHAALALOO  #indraneil #meghnaraami #Rakhi #Rakshabandhan",2024-08-22T06:30:10Z,UC7SUNWBflDLQ4MNJ8E5TJUw,Neeli Meghaalaloo,24,నా బంగారు తమ్ములకి  బంగారు రాఖీలు | Rakhi Festival Celebrations || Neeli meghaalaloo || Tamada media,"['Rakshabandhan', 'Rakhi', 'Rakhi purnima', 'sravanamasam', 'sravan sukravaram', 'varalakshmi ammavaru', 'ammavaru', 'varalakshmi vratham', 'varalakshmi pooja vidhanam', 'Neeli Meghaalaloo', 'indra neil', 'indraneel', 'meghana', 'inderneelmeghana', 'chakravakham', 'teulu serials epiosdes', 'neelimeghalaloo', 'telugu serials zee telugu', 'telugu crazy couples', 'teluguserials', 'meghna raami', 'indra meghana', 'indraneel meghana', 'NM foods', 'lakshmi vratham', 'lakshmi pooja', 'varalakshmi idol making', 'return gifts']",PT28M48S,hd,false,366464,8996,0,0,467
qcR0sXL7AII,Minikki Minikki - Video Song (Tamil) | Thangalaan | Chiyaan Vikram | Pa Ranjith | GV Prakash Kumar,"Junglee Music Tamil presents 'Minikki Minikki', Video Song in Tamil from the movie 'Thangalaan', New Tamil Movie starring Chiyaan Vikram, Parvathy and Malavika Mohanan, Directed by Pa.Ranjith.

Composed by : G V Prakash Kumar
Singer : Sinduri Vishal
Lyrics : Uma Devi
Programmed by : Aswin Sathya 
Rhythm : Kalyan 
Flute : Josy Alappuzha 
Bass : Naveen
Frets : Saz, Dotara, Ektara, Khamak - Sanu P S 
Recorded by : Amal Raj at Audiogene Studio Kochi.
Lead vocals Recorded by : Aswin George at Sounds Right studio, Chennai.
Backing Vocals : Aishwarya Kumar, Kamalaja Rajagopal, Padmaja Sreenivasan, Lavita Lobo, Anusha Gayathri K
Choral Arrangement : Amal Antony Agustin
Choir : Voxos-AAA ensemble
Swetha Ben, Sreya Rison, Aleena Amal, Felin Paulson, Cinderella Nilson, Annceline Johnson, Amal Antony Agustin 
Studio : Voxos-AAA Music Space, Thrissur
Recorded, Mixed and Mastered by : Jehovahson Alghar, Divine Labs.
Assistant Sound Engineer : Roopash Tiwari, Divine labs.
Divine Labs Musicians Assistant : Rajamurugan
Audio On : Junglee Music

♪Full Song Available on♪ 
Apple Music : https://bit.ly/465UId5
Spotify : https://bit.ly/4bMj7W7
Insta : https://bit.ly/4bHh6KY
Amazon : https://bit.ly/4cHac9W                                                       
Wynk : https://wynk.in/u/kzEIUkJVB
Gaana : https://bit.ly/4facVub
YouTube Music : https://bit.ly/4cGrgwP
JioSaavn : https://bit.ly/4f6byfM  

Like || Share || Spread || Love 

Make sure you subscribe and never miss a video: http://bit.ly/1Z2vfsO

Enjoy and stay connected with us!!
►Subscribe us on YouTube: 
►Like us: http://on.fb.me/1JM72Nf​
►Follow us: http://bit.ly/1jkVDxg​
►Circle us: http://bit.ly/1N5n48y​

SUBSCRIBE Junglee Music Channels for unlimited entertainment: 
►For Kannada Songs & Videos: http://bit.ly/1WmC9H2​
►For Tamil Songs & Videos: http://bit.ly/1Z2vfsO​
►For South Devotional Songs: http://bit.ly/1VD5kc0​

© 2024 Times Music",2024-08-19T11:29:46Z,UCXS0LXj5BO9CS8uVBFPBvrg,Junglee Music Tamil,10,Minikki Minikki - Video Song (Tamil) | Thangalaan | Chiyaan Vikram | Pa Ranjith | GV Prakash Kumar,"['Minikki Minikki Video Song', 'Thangalaan Video Song', 'Minikki Minikki Lyrical Video', 'thangalaan', 'thangalaan trailer', 'chiyaan vikram', 'thangalaan trailer tamil', 'thangalan vikram movie', 'chiyaan vikram new movie trailers', 'chiyaan vikram thangalaan', 'vikram new movie trailer', 'thangalan tamil trailer', 'thangalaan chiyaan vikram official trailer', 'junglee music tamil', 'chiyaan 61', 'thangalan', 'tamil movie 2024', 'tamil songs', 'chiyaan vikram songs', 'chiyaan vikram tamil songs', 'new tamil songs 2024']",PT3M31S,hd,false,4121431,68895,0,0,1689
rShOOKI7bVg,Rakhi PRANK on BROTHERS *they CRIED*,"I pulled an epic PRANK on my brothers on RAKHI and they literally got emotional!

SUBSCRIBE!!! . . 
Read my travel stories: https://www.wanderershub.com/ 

Facebook - https://www.facebook.com/WHtravel/ 
Twitter - https://twitter.com/HubWanderers 
Instagram - https://www.instagram.com/wanderershub/ 
Pinterest - https://in.pinterest.com/WandererHub/ 
.
.
About Me ► My name is Prerna Malhan. I'm from Delhi and I'm a WRITER. Now I am pursuing Youtube full-time. I make entertainment and travel videos on this channel. Thanks for reading.",2024-08-20T11:11:39Z,UCtyltqstMm6iKnkk2Y9Zt8A,Wanderers Hub,22,Rakhi PRANK on BROTHERS *they CRIED*,"['wanderers hub', 'challenges', 'VLOGS', 'comedy', 'entertainment', 'hindi vlog', 'pranks', 'worst prank', 'triggered insaan', 'fukra insaan', 'triggered insaan pranks', 'comedy videos', 'prank videos funny', 'comedy prank video', 'comedy videos in hindi', 'HINDI FUNNY', 'hindi funny prank videos', 'prank video funny', 'BROTHER SISTER PRANKS', 'BRO VS SIS', 'BRO VS SIS PRANKS', 'FUNNIEST PRANKS', 'prank video funny comedy', 'bro sis comedy video', 'BHAI - BEHAN KI YAARI', 'BHAI BEHAN KA PYAAR', 'RAKHI', 'RAKHI VLOG']",PT16M17S,hd,true,3217112,129597,0,0,3561
zgn1porUMLQ,Sirat ne bataaya Akshara ko uski maa ka सच! | Yeh Rishta - Naira Kartik Ka,"Click here to Subscribe *Star Plus* : https://www.youtube.com/channel/UC-LPIU24bQXVljUXivKEeRQ

#starplus #starplusoriginal #yehrishtakyakehlatahai #hinakhan #rohitpurohit #garvitasadhwani #samridhishukla #shivangijoshi #mohsinkhan #samridhishukla #abhira #arohi #akshara #naitik #lawyer #interwine #love #pyaar #realtionship #bond #husband #wife #happyscenes #goenkas #legacyforyears #legacycontinues #trending #trends #viral #trp #bestshow #saas #bahu #gossips #comingup #comingsoon #bestof #latest #viral #entertainment #serialupdate #entertainmentnews #dailyupdates #starplusoriginal #fun #trendingnow #starplusshow #tbt #comedy #dailyepisodes #youtubedaily #miniseries #humor #lol #funnyvideos #bestmoments #everyday #mondaytosunday #montosun #recap #precap #favouriteshow  #indianserial #serial #tventertainment #tvserial #family #favourite #how #what #where #why #bestseason #entertainmentfullday #dailysoap #explore #bestscenes #everydayentertainment

Connect with Our More Channels :

Anupama Official - https://www.youtube.com/channel/UCBmRoIwanX7NxzB6-Q_ahdA 

Yeh Rishta Kya Kehlata Hai Official - https://www.youtube.com/channel/UCfqoYnGRFtrIOo5hVb0M_nw

Ghum Hai Kisikey Pyaar Meiin Official - 
https://www.youtube.com/channel/UCh9Ao0KLPNXGsHqvIU1pdVw

StarPlus Classics Official - https://www.youtube.com/channel/UC-0Rh4XQdw2jV8N7rqDJj0Q

StarPlus Thriller - https://www.youtube.com/channel/UC3E2Z2S-4eBGQE1UMDswplg

Watch More Like This : https://www.youtube.com/starplus/videos


Connect with Star Plus on Social Media

*Hotstar* : http://www.hotstar.com/#!/star-plus-821
*Facebook* : http://www.facebook.com/starplus.in
*Instagram* : https://www.instagram.com/starplus/
*Twitter* : https://twitter.com/StarPlus

Sirat ne bataaya Akshara ko uski maa ka सच! | Yeh Rishta - Naira Kartik Ka",2024-08-21T12:13:19Z,UC-LPIU24bQXVljUXivKEeRQ,StarPlus,24,Sirat ne bataaya Akshara ko uski maa ka सच! | Yeh Rishta - Naira Kartik Ka,"['Sharktank', '& TV', 'Colors', 'Disney+Hotstar', 'Netflix', 'Sony Sab', 'Sony Tv', 'Taarak Mehta ka ulta chashma', 'Zee Tv', 'star plus', 'JioCinema', 'cricket', 'pranks', 'gaming', 'live streaming', 'vlogs', 'arijit singh', 'Songs', 'Old songs', 'Youtube shorts', 'the kapil show', 'ASMR', 'Viral', 'Mr. Beast', 'Breaking News', 'KBC', 'Kaun Banega Crorepati', 'Stree 2', 'Chhaava Teaser', 'Vicky Kaushal', 'Live news', 'yrkkh', 'abhimaan', 'legacy', 'yeh rishta kya kehlata hai', 'yrkkh highlights', 'abhira', 'goenkas', 'naira kartik', 'exclusive', 'old ep', 'bestmoments', 'drama']",PT17M51S,hd,false,1446706,24140,0,0,266
puSDFsLcDMU,অতল জলে কি তলিয়ে যাবে সূর্য-দীপার সুখের সংসার?,"অতল জলে কি তলিয়ে যাবে সূর্য-দীপার সুখের সংসার?
অনুরাগেরছোঁয়া । 26th August | মহা সোমবার  | 1 ঘন্টার মহাপর্ব  9:30 PM
#অনুরাগেরছোঁয়া #AnuragerChhowa #StarJalsha #স্টারজলসা #DeepaSurjo #SonaRupa#bengaliserial #banglanatok #newpromo",2024-08-22T13:48:30Z,UCvMd32ON30vh2bd-_A5KA1A,Star Jalsha,24,অতল জলে কি তলিয়ে যাবে সূর্য-দীপার সুখের সংসার?,[],PT30S,hd,false,804904,7541,0,0,560
nsC5PhXS19Y,Chhaava Teaser | Vicky Kaushal | Rashmika M | Akshaye K | Dinesh V | Laxman U | 6th Dec 2024,"Protector of Swarajya. Defender of Dharma. 
#Chhaava - An epic saga of a courageous warrior! ⚔️ Teaser out now. 

The Warrior Roars...... on 6th December 2024. 🦁

Maddock Films presents #Chhaava

Cast: Vicky Kaushal, Rashmika Mandanna &  Akshaye Khanna
Produced By: Dinesh Vijan
Directed By: Laxman Utekar
Co-Producers: Sharada Karki Jalota & Pooja Prem Patheja 
Written By: Rishi Virmani
Music by: A R Rahman


#Chhaava #VickyKaushal #RashmikaMandanna #AkshayeKhanna
Follow us on:

Instagram:  https://www.instagram.com/maddockfilms/
 
Twitter:  https://twitter.com/MaddockFilms
 
Facebook:  https://www.facebook.com/maddockfilms

Threads: https://www.threads.net/@maddockfilms",2024-08-19T05:29:33Z,UC-LOdiPoxninevJ0DkleCLg,Maddock Films,24,Chhaava Teaser | Vicky Kaushal | Rashmika M | Akshaye K | Dinesh V | Laxman U | 6th Dec 2024,[],PT1M13S,hd,false,18196672,388084,0,0,20082
HtfO4SC8saw,Shoking 😱 सिर्फ़ 1 दिन में 20 Million Subscribers | With Proof | Cristiano Ronaldo Yt Channel 🔥,"Shoking 😱 सिर्फ़ 1 दिन में 20 Million Subscribers | With Proof | Cristiano Ronaldo Yt Channel 🔥


FOLLOW ME ON:
📸 Instagram: https://instagram.com/manojdey23
🚀facebook: https://facebook.com/manojdey23
🐦Twitter: https://twitter.com/manojdey23
✈️ Telegram: https://t.me/manojdey23
▶️ Main Channel: https://www.youtube.com/c/ManojDey
🎦 Vlog Channel: https://www.youtube.com/c/ManojDeyVlogs

--------------------------------------------------

MY EQUIPMENTS :
Camera Canon 200D Mark 2 - https://amzn.to/3a2wg0P
2nd Camera Canon 90D -  https://amzn.to/3itUX7B​
Sony Camera - https://amzn.to/3dDhIcI
50mm Lens - https://amzn.to/2AT7Dkq​
Camera Tripod - https://amzn.to/37dFaa3
Mic :-  https://amzn.to/3tIjKeL
Rode Wireless Mic - https://amzn.to/3C9jlrH
Tripod For Smartphone  :-  https://amzn.to/2NcbX7T
Vlog Gorilla Pod :-  https://amzn.to/2yUZnCy​
Light Stand (SOFTBOX) :- https://amzn.to/2OmZWZO
Godox Softbox - https://amzn.to/3flVzQv
--------------------------------------------------

For Business Enquiry Email :- manojdeybusiness@gmail.com

Don’t Forget To Like , Comment , Share & Subscribe 

Important Videos For New Youtubers :- https://www.youtube.com/playlist?list...


[ THANKS FOR WATCHING THIS VIDEO ]

--------------------------------------------------
Manoj Dey
From - Dhanbad Jharkhand ( India ) #manojdey",2024-08-22T08:03:39Z,UCT2xzagsBVtStUCA2ulvKmQ,Manoj Dey,28,Shoking 😱 सिर्फ़ 1 दिन में 20 Million Subscribers | With Proof | Cristiano Ronaldo Yt Channel 🔥,"['cristiano ronaldo yt channel', 'ronaldo yt channel', 'ronaldo youtube channel', 'cristiano youtube channel', 'cristiano ronaldo', 'ronaldo', 'ur cristiano', 'manoj dey']",PT5M44S,hd,false,597982,39129,0,0,6100
rZqlaSDOloI,SOLO 11 KILLS | GETTING READY FOR BMPS | BGMI!,"If you liked the Video don’t forget to Like, Share and Subscribe.

Hey Guys, 
Welcome to my Youtube Channel,
I'm Jonathan Amaral, you might know me as Jonathan Gaming.
I started my professional Esports Career competing in Pubg Mobile Championships (Now BGMI),
Since the start of my career, I have been consistent with my gameplay and always been working hard to achieve my goals via winning Domestic/Global Championships. 
""The only player you should try to be better than is the player you were yesterday.""
I Stream BGMI regularly, I also enjoy playing Valorant and other fun games once in a while!
I upload videos regarding Tutorials for BGMI, Funny Highlights, Intense Fights, Crate Openings, Vlogs, etc.

------------------------------------------------------------
• About •
→ Name – Jonathan  Amaral
→ Age - 22
→ Profession – Content Creator, Streamer and eSports Athlete

------------------------------------------------------------
• Social Media Handles •
→ Instagram - https://www.instagram.com/ig_jonathangaming
→ Discord - https://discord.gg/jonathan
→ Youtube - https://www.youtube.com/channel/UCNoiWmvkDUL0q-6ECxNFH0Q
------------------------------------------------------------
• Don't forget to follow me on my Social Media Handles and join my Discord server to interact with me. •
------------------------------------------------------------
Thank you for watching the video!
Like the video. 
Subscribe the channel for more content.
Take Care :heart:
JONATHAN GAMING


• Copyright © 2024 JONATHAN GAMING - All Rights Reserved.
Note :  If you use a copyrighted work without the appropriate permission, you may be violating—or “infringing”—the owner’s rights to that work. Infringing someone else’s copyright may subject you to legal action.

• Copyright © 2024 JONATHAN GAMING - All Rights Reserved. •

#JONATHANLIVE​ #JONATHANBGMI​ #JONATHANGAMING​",2024-08-22T12:12:27Z,UCNoiWmvkDUL0q-6ECxNFH0Q,JONATHAN GAMING,20,SOLO 11 KILLS | GETTING READY FOR BMPS | BGMI!,"['jonathan', 'jonathan gaming', 'esports', 'BGMI', 'BattleGroundsMobileIndia', 'classics', 'randoms', 'customs', 'jonathan vs ghatak', 'jonathan vs neyo', 'jonathan vs zgod', 'contolcode', 'jonathan gaming sensitivity', 'TAPATAP', 'HACKERORWHAT', 'jonathanhandcam', 'jonathantdm', 'TDMGAMEPLAY', 'best crate opening', 'huge crate opening', 'biggest crate opening ever', 'crate opening', 'jonathan doodhwala']",PT9M14S,hd,false,779597,92140,0,0,2454
